Date,Revenue,COGS,Payroll,Marketing,R&D,Consulting,Travel,Profit
2028-04-11,117308.5110138362,53086.63661259842,16016.7579309921,7889.295735901825,8658.535265765842,4009.8082758282085,2044.965664673648,25602.511528076167
2028-04-12,71953.8745045687,31151.96582026959,7347.695619688151,4092.564093574467,5190.588316966547,2569.1383608382175,729.2505543992968,20872.671738832432
2028-04-13,94172.18837225487,50648.50295471003,9469.951991434415,9409.068122276121,7323.16346893646,2043.597612023886,1789.685521965761,13488.218700908197
2028-04-14,102856.35834887586,51727.92556571473,12641.390696540286,5395.787937750004,5323.730605658307,3255.949113808967,1426.155026687683,23085.41940271588
2028-04-15,106738.28081927552,46968.13560920931,11377.428778596302,7691.2595105179,5373.918968007334,3887.7115950544794,1995.0622707335408,29444.76408715664
2028-04-16,92352.89960213676,42844.16188031353,12302.996042758348,6705.252364311614,6554.669924526236,3438.4653389980995,959.4982883421852,19547.855762886742
2028-04-17,100516.61517558762,52103.95161272789,11127.452936058877,6536.755952516332,5868.0217709222525,2067.8915444424024,1151.5822236337797,21660.959135286073
2028-04-18,62675.08969880516,25975.432055894824,7623.958067112804,4924.230016452037,3761.9072272620515,2430.7395768131655,828.8965218869289,17129.926233383347
2028-04-19,90126.27381499228,38708.38758359057,9903.394630599048,5182.157207981606,5984.750564054529,1880.64464718813,1212.6145616670606,27254.324619911342
2028-04-20,106802.63068831702,44285.61691633166,13609.237561200081,9526.326758208737,5668.27126342431,3448.696845694044,1973.4928399006697,28290.988503557513
2028-04-21,85265.5894861798,47958.77903921404,9021.327279934765,5680.597007795004,5907.271022902366,2887.7537154132833,862.2065919266039,12947.654828993735
2028-04-22,100884.76332384396,55535.230812591275,10205.032801115589,8027.111026949445,6028.310860943654,2234.285352344953,1655.6317315711672,17199.160738327875
2028-04-23,106703.08751204047,58757.398143669016,10943.103933980692,9153.200177257151,7360.534093956432,2236.5220361950896,1207.1452988101955,17045.18382817188
2028-04-24,94861.76198713352,51535.08164248834,14012.308056375268,8959.893187599737,7116.549057864421,3386.3982392689354,1729.5344910896833,8121.997312447129
2028-04-25,102556.95656494856,54752.80899008352,10985.317733588483,9413.638619135329,5654.307555673145,2840.1521024822123,1824.0506118442431,17086.68095214163
2028-04-26,85559.01152073081,42385.79596491967,11586.736103189167,6880.266533220392,6667.288026466894,1894.4690490518387,1283.317604644613,14861.138239238237
2028-04-27,96900.8308045593,51207.789852116926,10019.188361585531,6726.822633129151,6387.765193240304,3416.079516808418,1175.1039965822513,17968.081251096708
2028-04-28,109153.24254383834,44498.754636361446,11505.626912441525,8203.983197286152,8479.878873266223,4036.8429019699074,1784.1047184684921,30644.051304044595
2028-04-29,102354.59441452651,53663.78555062922,12839.750557462006,9051.906620157435,5755.593570070104,3249.525394686759,1183.4835114227108,16610.549210098266
2028-04-30,91202.03095654097,50669.61769877185,11240.061743790719,8561.798334741228,6214.221833399186,2118.1431070146277,1085.3258677105548,11312.862371112817
2028-05-01,103363.2460643619,51689.03129069924,15254.246090167933,5704.524152176059,6420.574807922462,2098.733802616892,1681.3994863413245,20514.73643443799
2028-05-02,110719.14685954928,52204.372886696015,16302.483450010515,7666.505195316746,8107.593957513203,3766.227994127115,2204.6711475339853,20467.292228351696
2028-05-03,69250.88082133784,31542.761478206234,9624.517341733444,6149.881944076665,4721.335881518294,2146.970757555108,1309.5762866647544,13755.837131583336
2028-05-04,117386.11097433846,62045.65094870708,15272.530709892913,8402.801634023097,7610.782937987969,3875.6131294814795,1870.0867708309122,18308.644843415008
2028-05-05,94956.17891978392,51139.62248250205,11655.682556967015,6325.162896329087,7348.617114115632,3443.4617591616443,1460.9357268974572,13582.696383811039
2028-05-06,106382.34899860345,61084.05543445198,12532.790357097203,7506.991184155165,6522.675423951386,3051.530398311151,2125.928777385549,13558.377423251033
2028-05-07,117958.70385467842,55259.738472347184,17381.73135937501,9453.47444055991,6676.392588038203,2652.9277433629977,1825.2896188332056,24709.14963216192
2028-05-08,79424.894541543,43997.774683637275,10336.787892432936,7941.71563382312,5420.195906166586,3081.6593570904506,1127.9260499333168,7518.835018459315
2028-05-09,89358.3849635868,45775.7239533272,11523.087788898798,6670.569611382166,6140.784447692752,2761.6425607235146,1706.3479867516119,14780.228614810752
2028-05-10,95671.76956186442,55161.213684137416,10676.496490337116,5780.940246230518,6043.857261619577,3090.760934721472,1180.7659555127843,13737.734989305536
2028-05-11,88243.69718313357,44612.69724405944,9030.40912334171,5130.694052968619,5700.392939404596,3412.2274543954823,968.497511383704,19388.778857580022
2028-05-12,126024.04863755213,63456.38078907548,18558.229441118994,6568.0567636653905,9929.0066164994,4868.519853006907,2059.3464196855452,20584.508754500406
2028-05-13,87148.41859259811,44931.5821947355,10081.918442512362,6792.422844900912,6272.9929095495745,2740.111177086256,955.0156259822429,15374.375397831274
2028-05-14,91666.798307697,50404.18722881917,11195.215767483887,7079.298919110235,4887.495168753792,2378.9576950340465,1258.721299833762,14462.922228662093
2028-05-15,103065.83547404465,61111.660224480154,10897.356625622377,6210.9220802638065,5809.1926632056675,4116.683704522568,1467.2219260693623,13452.79824988071
2028-05-16,81967.75710885867,33993.06747363763,11626.816220510824,6948.117450380478,6497.362713817684,2755.456139474602,1268.482243966042,18878.454867071407
2028-05-17,94064.78932365605,38631.178652763294,9536.438059176584,8188.843353041499,6753.284344237251,2649.6859857512304,1873.4503557523058,26431.908572933884
2028-05-18,104761.79891875263,61548.61155223631,14844.6985178314,6595.269650560152,8113.943151140154,3268.226189732355,1279.1224178330274,9111.927439419233
2028-05-19,95007.09393426233,48071.226239121774,10167.112962802012,6384.950626909651,5616.424536278486,2690.285572182836,1307.0661548346677,20770.0278421329
2028-05-20,98599.19711650077,51565.46755476348,14230.645196536805,9812.945438828905,7124.384158981362,3723.7074385480228,1116.3796720997782,11025.667656742415
2028-05-21,92060.01831327443,45706.392444823075,12565.145949212105,6325.740603881047,6574.933988335782,2729.5783919911696,1479.9693064728726,16678.25762855838
2028-05-22,77282.94536228849,32360.802903442316,8364.604681236138,6803.996969607653,4547.38256942017,2818.552876950828,1335.1967215218738,21052.408640109505
2028-05-23,104823.89817008858,58032.38382581242,13447.952200324098,7614.017109507766,6973.356340788443,3857.8890571601833,1553.5706999912613,13344.728936504398
2028-05-24,126323.99607470863,69408.07905650268,14607.199358837945,11327.124249765448,8693.927325335082,4609.139021420631,1573.7838424521158,16104.743220394725
2028-05-25,100276.02446175157,46361.68376286511,10921.227775492744,8869.53087827879,6461.18078004343,3453.8845486472146,1625.362317302351,22583.154399121922
2028-05-26,103378.96175871324,47683.3237477821,14778.964362705728,8620.54431759315,7734.3343644322795,3835.1066510588066,1591.1652742477643,19135.5230408934
2028-05-27,110390.8413267529,62654.339518006884,13266.345017136886,10237.527106110621,8277.775493510242,3062.7488081587467,1292.8817735641812,11599.22361026534
2028-05-28,80960.04255179952,33555.62635385367,9709.310058868632,7849.960593126701,6113.941825142318,1804.8636120035678,1138.0406647894688,20788.299444015152
2028-05-29,125537.71987194408,72337.47420720049,13620.131276786884,9917.37517426289,9302.684882276084,4625.949995708047,1801.7137045072795,13932.39063120242
2028-05-30,103034.93194634203,46502.996728868544,12276.950487958089,6375.126232070492,6660.436033031355,3087.2736150900937,2042.7888533544908,26089.35999596896
2028-05-31,124477.85348633664,64553.83510468279,17872.635053310933,8704.916548463916,7648.311292048924,2806.666972020186,2301.9513086941315,20589.537207115747
2028-06-01,89004.50506714016,52263.34175641154,10516.455064353959,7824.8564893987705,6670.112293053683,1985.3567806398678,1543.6681361319695,8200.71454715039
2028-06-02,127270.92883836737,68169.4276627002,18782.666348099105,10505.473727781797,8235.198290369724,2950.7571246890334,2403.864064043288,16223.541620684235
2028-06-03,111627.33241052175,53903.27185162631,16444.430143800655,6573.724332579163,6406.420080858815,3909.129481975897,1937.274946627188,22453.081573053714
2028-06-04,108295.60128778538,58252.94486749602,11614.154500552688,5692.230910297384,7063.072251158371,3705.5650434050244,2061.300483931275,19906.333230944612
2028-06-05,103510.36681529722,48525.23839253889,11268.71432616018,8710.198594179816,5616.006153751222,2492.154263300885,1091.5717974739216,25806.483287892304
2028-06-06,96272.07072888326,43847.27666534271,13779.778028636589,6022.198414438769,6811.141633557435,3556.142838781941,1401.7850908448154,20853.748057281002
2028-06-07,118007.97487710809,70726.50499543312,14118.243520369717,8848.652422296236,7089.640448732202,3024.0600808173294,2061.4793485808023,12139.39406087868
2028-06-08,102105.39804772071,56174.106300078776,10232.870164875088,8917.613724798495,5903.710013489574,3661.4701335639484,1616.6304754014848,15598.997235513321
2028-06-09,70493.95444619271,37287.35392169793,8014.710823739589,5507.928042508309,5547.540241843347,2099.036316781792,828.4211004235259,11208.963999198226
2028-06-10,83242.20307439496,39211.89975597636,10811.618008176045,4508.82468072044,6102.188722126284,2882.758541301527,1115.8551448642766,18609.05822123002
2028-06-11,97212.31371710879,39840.733076126264,13606.156063026297,5762.649895750355,7156.001108334469,2685.757817353025,1281.0389595346169,26879.976796983756
2028-06-12,104649.98474748332,42510.01421967003,11162.954311963207,6380.1337930506115,7190.674074526271,2819.5648587736778,1319.9993522602592,33266.64413723926
2028-06-13,99151.17266650156,50650.013336109114,10463.132562153876,6235.935790208007,7453.7076802832735,3651.459270750737,1331.734651809804,19365.189375186746
2028-06-14,118284.56184690495,65341.166042983765,17281.922460193153,9258.152716526212,8608.14413599584,2449.205471086192,1791.8375748796682,13554.13344524012
2028-06-15,70733.47203942062,35895.52800413364,9729.913807583816,5319.036071776246,4807.273893749296,2793.6000128809947,1312.0132630129526,10876.106986283681
2028-06-16,102153.8190475774,58039.40883838548,13227.793835549552,6145.369642216684,8053.1667992480125,3367.35672705914,1779.552893691413,11541.170311427108
2028-06-17,72730.31161919268,29578.349081320925,10070.190908407785,3882.1798217555292,4054.558392815983,2083.6992642612477,1334.782828721318,21726.551321909894
2028-06-18,111395.68443226253,52729.19348698922,13528.194698201942,6524.624609172766,8722.4371059212,3627.164975810958,2098.253283247776,24165.816272918673
2028-06-19,98583.11928336996,44107.47544368382,13596.858598743653,9781.324982278502,6116.406750445425,2213.666092981792,1396.085293366692,21371.302121870074
2028-06-20,106294.14958036177,52026.15978825381,12605.43909648425,7804.89745734594,6999.67909641175,3218.698363109727,1430.747191734376,22208.52858702191
2028-06-21,87041.7555911535,36076.65590185581,9766.49656511676,8126.851551226023,4672.591155153683,3455.723987352713,920.5739589604207,24022.862471488093
2028-06-22,119191.97397486627,70421.75634809364,16263.824834390613,11017.82279465813,7890.892852851247,2944.6840537554476,2300.9910715339333,8352.002019583248
2028-06-23,115625.86996088277,51413.16797877524,13988.835690046373,8738.538189726665,7901.43287033121,3982.798070313067,1232.3671367343147,28368.730024955905
2028-06-24,108753.16454517831,63562.043671764055,16211.709739900696,9280.38445927214,8692.754225557332,3121.153563068917,1893.5399719853863,5991.578913629783
2028-06-25,98057.24129704839,47575.27809285799,11519.201772271259,5847.898584628945,7771.602391757152,3240.7097479911413,1351.3349854444832,20751.215722097404
2028-06-26,108697.85927942698,64904.01642238178,15879.275800486446,9176.255371999663,8586.252469176467,2619.3732486383474,2118.282983929653,5414.402982814616
2028-06-27,89396.61148018976,45664.833000782804,13109.84567200992,5687.343494289251,5404.171935607907,2629.0917349257957,1269.0761032194055,15632.249539354685
2028-06-28,112833.33488531069,66139.12921128464,12647.78721698886,10335.883804687279,8997.1038886702,4468.409285736945,2049.739784638589,8195.281693304176
2028-06-29,124742.21341485881,50030.33430379321,17452.815190781515,6759.307354755225,7941.6312545054225,2982.055297681553,1600.0120281136126,37976.05798522827
2028-06-30,116059.15839968779,63791.65658534358,14119.028969540754,10289.449105050231,8768.859898571736,3798.4886539896083,1507.7114320985083,13783.96375509337
2028-07-01,89055.96295288886,51706.79428261148,12991.148701118153,4897.797020094508,5030.735642052153,2806.327494856617,1420.9051745674892,10202.254637588456
2028-07-02,105421.25975909655,45114.40754067393,12914.759369377349,9915.866959932577,6870.830118775281,3299.794196294134,2106.2984622223944,25199.303111820875
2028-07-03,80602.87684362028,33790.754775179055,11059.938727501652,5256.131807706442,6366.04446258964,2603.671672061043,1223.2070270765219,20303.128371505925
2028-07-04,108585.85466763514,52654.857751004674,13393.888228062628,8982.185873829634,8514.319142342201,3262.435885742253,2102.5572818308865,19675.61050482288
2028-07-05,106759.05119293809,62639.355304697725,11891.89474634075,7940.216595641726,7527.799164358954,2171.331240528605,1906.9833685738279,12681.470772796514
2028-07-06,71952.75490701754,36586.34340885561,7912.465039133722,4915.463766987413,5319.785897709934,2734.344003496225,1292.1738484425375,13192.178942392107
2028-07-07,82573.24234131454,41740.055017203296,10013.78588927566,6793.473362499886,4565.705848286558,3017.1913094857914,1185.7187217476085,15257.312192815749
2028-07-08,95752.9165488435,41003.814105212834,13192.33249719331,9324.050271683884,6860.673153407653,2248.5995993117845,1327.6546437224185,21795.792278311623
2028-07-09,95487.1037928876,38209.919142695806,12437.536564667385,4971.391622197719,6544.831640188314,2698.9872515216025,1138.1316140217396,29486.305957595032
2028-07-10,81857.84596871793,46006.402939752195,11004.270113983106,7853.658075675683,4317.719134934725,2898.6665148336924,1607.6400172435665,8169.489172294969
2028-07-11,105834.68094028276,44187.557562539754,12077.464056565752,8514.832178300556,5651.01846775227,4191.185267817816,2073.717978094198,29138.90542921242
2028-07-12,103772.10413410768,54664.02753268053,12875.188356138407,9377.440391123406,5526.207878524284,4049.4719352654474,1812.9689485417587,15466.799091833847
2028-07-13,97085.9630203222,56593.6690642969,9924.104154686695,6717.741627693519,6964.044868668212,3688.022340441397,1258.4791741139834,11939.9017904215
2028-07-14,88663.12749762456,39165.19723484768,12490.56179123925,6524.910066725519,4810.103782197436,2054.1010509230778,1104.015123428013,22514.238448263583
2028-07-15,115730.60689624846,61690.728576356625,17301.101724517863,10814.161585222946,7410.458532843572,4431.267318123635,2301.4307023153897,11781.458456868422
2028-07-16,124831.10669632442,51897.248763694566,15022.66885358248,8830.851893920402,7578.42835176141,4689.767147035282,1331.377199489671,35480.76448684062
2028-07-17,92746.57774230195,48297.87577397075,9325.49983960541,7116.721140773072,6169.050139797222,2554.1478396649863,1709.8427894401577,17573.440219050346
2028-07-18,90817.49624267769,39304.57218741571,9852.756744490393,4632.577429700514,6465.687583841532,2532.9410097925224,1230.9930186592455,26797.968268777782
2028-07-19,107368.11498117994,58750.83529371246,14239.840540048861,6219.824195389237,7573.926792256554,3134.953379890643,1523.4136721098678,15925.321107772324
2028-07-20,94629.5593037952,43552.90065648991,12358.995737409452,7767.60353823209,6194.9806388489715,3134.46340176074,1733.5923755550539,19887.022955498993
2028-07-21,97909.04199005148,48237.65074379388,13647.858194624205,8405.378175110582,6259.329578635508,2468.94414535667,1067.7989648854539,17822.082187645196
2028-07-22,111094.79727587008,57756.64181985274,12519.73936405224,8790.936512033803,6880.5971505921125,2272.884967846007,1504.4120591233814,21369.58540236979
2028-07-23,71359.6586873906,30988.26590042987,9860.591511551149,4079.3106981247875,5413.150926277541,1628.754987184645,1392.957861683211,17996.626802139406
2028-07-24,119774.53487279004,65675.67890291526,16097.601796174462,8656.138145525796,7177.555374852826,3449.784259858279,2035.048294203897,16682.72809925952
2028-07-25,101090.20786494012,46554.878134634426,11740.690020279446,6849.340580417367,5841.090736493495,2591.9581245336412,1774.071649605519,25738.17861897622
2028-07-26,93827.6028315673,49960.79389236699,11941.85254841752,7016.715927932621,6783.685469095481,3311.207181572423,1649.025093524246,13164.322718658019
2028-07-27,98661.48768667827,42587.88332618853,10592.661420854221,9226.472250634783,5997.918334723164,2183.753775369321,1046.3742220093886,27026.424356898875
2028-07-28,99436.44032530778,53459.37024141566,12193.71419449202,8829.266998559813,7498.497787876876,3813.318329534661,1196.4268004619805,12445.845972966767
2028-07-29,74031.98044832613,31510.795559332993,10665.037255487621,4012.4944786516503,4429.826558637461,2806.2964945757744,1104.0117221751143,19503.51837946551
2028-07-30,122424.07341179854,59384.4043498278,14820.605561387873,11570.967599967566,8699.252012632469,4673.5556936302355,1674.9452449893456,21600.342949363258
2028-07-31,100619.88448405928,45222.723110296436,14285.843699516881,7404.452036806414,5167.160114251601,3500.7871421356253,1419.658319521669,23619.26006153066
2028-08-01,106645.03195671063,58620.11326086022,13811.882645704867,9298.711708473264,6565.802567956126,2361.120946698924,1899.8251262273325,14087.575700789908
2028-08-02,114273.24655861066,51698.01675884441,12523.643403121136,6513.799208038014,6890.323120243195,3286.812985566321,1159.5069040679778,32201.14417872962
2028-08-03,84682.56313659549,48806.241548129605,10928.734626444526,7074.040585961498,6308.881623861232,1916.2061366199896,1406.1471238850538,8242.311491693588
2028-08-04,107102.07848552843,61943.99104962169,13419.801160140281,6620.654308585449,8462.313235168805,4257.73429897438,1071.1388454061882,11326.445587631635
2028-08-05,95985.38363651809,42165.252455351496,11511.725438261745,6903.1771113755685,6126.40516645377,2559.044089442818,1020.3808040550703,25699.39857157762
2028-08-06,112701.56162824741,58916.90397160653,11944.283030411478,5730.101671001742,8423.888177098122,3573.3845553593137,1587.1604492508538,22525.839773519372
2028-08-07,68091.58869472757,28431.202194144487,8227.87661668351,3920.7498947217405,4833.8791484204585,2423.2339995170523,1253.5310941871744,19001.115747053154
2028-08-08,98513.58549638097,47119.77890587441,10209.762678268215,5379.2382514131805,7784.699140930295,3784.135536381751,1127.9763824392867,23107.99460107382
2028-08-09,90957.69016324058,49359.49543703296,9544.959255066298,5638.2133181900535,6761.1812162528595,3193.6113222772005,1414.0477245266072,15046.181889894593
2028-08-10,106483.94425951234,56637.175356003565,12862.816071422081,5856.713249130258,5571.702314698118,3566.1553408097366,1787.3385701271914,20202.04335732138
2028-08-11,107050.66281052303,56195.18926784017,12339.630783791496,9056.00448826969,7643.251575075648,3138.686428706716,1316.2231019796384,17361.677164859662
2028-08-12,89385.61157766961,40805.26220989794,13075.0784382388,4599.068049839821,5905.259665764388,2869.9934556432636,1351.8056477468488,20779.144110538546
2028-08-13,89317.39203735934,42479.79733665082,10609.592339229006,7224.618125451846,4509.91037676468,1954.5571573679701,1707.2191365111785,20831.69756538383
2028-08-14,98340.01947164006,41360.75296352731,13560.39107122955,5608.861514741963,5658.424611218072,3705.2995891906444,1487.1258263001603,26959.163895432357
2028-08-15,86550.36659027188,47066.48437516863,10949.692548556346,8417.72185980072,6720.865960421098,2672.289840276709,1001.667352610968,9721.644653437412
2028-08-16,112629.7554317819,56402.47656219596,15228.025376288633,10886.195634049502,8760.54974954286,2343.0031269302344,1833.4032612427623,17176.10172153196
2028-08-17,94461.89199328831,51175.02531955331,10674.741593995264,5788.167085388745,6986.922376372247,3627.151744635398,1504.0224143565847,14705.86145898678
2028-08-18,56395.17671017538,25365.913498424867,8295.462540388064,4552.278719897925,4480.787862028012,1679.788959786864,579.1529515217132,11441.792178127936
2028-08-19,94377.66915067291,43875.012420659295,11939.19275418564,4851.037296315175,7002.479208472796,3527.0617556156826,1029.2775800321856,22153.608135392147
2028-08-20,84421.84268734041,39411.75200011013,11951.279767146176,8154.257424333638,4246.935823179435,3135.23805515884,976.5761358736287,16545.80348153856
2028-08-21,75530.86276808582,30601.214390821693,8931.697085709835,5751.627268628223,4428.754420121971,2742.905679463146,858.2489438220042,22216.414979518937
2028-08-22,81438.60042666142,38130.33245902776,8551.913643343261,4247.931669207751,4146.749737552704,1728.78352760093,1025.6912963976906,23607.198093531326
2028-08-23,101641.12707749454,56986.20727877362,13587.953267728606,6822.660619543782,5369.013554158502,2535.065187633337,1477.9690394304764,14862.258130226212
2028-08-24,119929.61242372346,69494.37713422062,12039.491823254933,6457.306929985651,6783.845451968101,4498.674588538364,1645.0940396233,19010.82245613249
2028-08-25,104697.7671079747,52730.36694749732,12957.882379223052,7291.908625393021,6816.5320176513305,3976.4024665333804,1979.4682201299613,18945.206451546634
2028-08-26,90902.4491767639,44642.223610624555,9966.55317559245,7590.019722362946,6856.404504949804,2650.840613154047,1465.446936559424,17730.960613520685
2028-08-27,106838.56292756055,43394.07676395037,14035.251158247427,7852.0462718435765,8104.66683195272,3077.039219205403,2004.4456619458556,28371.037020415213
2028-08-28,93113.64534671513,53618.64231412984,13871.232270315646,6442.170791760634,6376.986306926482,2188.4325643237794,1421.881981308646,9194.299117950097
2028-08-29,89580.99446255283,36065.49135639308,11038.183155230445,5012.7600549643685,6973.457432860657,3526.6439192354255,976.3168059972161,25988.141737871643
2028-08-30,82684.55997650523,48697.072924591965,11648.180178769771,5146.8618595375165,5374.651001873427,2006.1564205126183,1209.9127884520099,8601.724802767916
2028-08-31,73722.56789872421,36702.28278170307,9244.014499892544,4055.269411430814,5652.388998776905,1755.978358947752,1343.2491814827165,14969.384666490412
2028-09-01,94151.14440160833,44099.16253673231,11749.30975858948,8508.90370449651,5990.080125580473,3127.190661608984,1124.2623621305488,19552.235252470025
2028-09-02,102370.80234880198,59870.9174836002,14999.490210924525,5810.7706024556,5969.93251066802,2544.6193698558677,1117.0848125037803,12057.98735879401
2028-09-03,98550.64494977666,39901.00760030378,14240.400012391352,7861.253710454495,7636.924771061954,3821.3438535157125,1310.166508818731,23779.548493230628
2028-09-04,93760.49608078963,48407.13574764517,13059.901679905948,6294.8003642907415,5779.2143583231655,1895.6628274507384,1302.2374960635204,17021.543607110347
2028-09-05,85813.80908954829,43746.721807905305,9852.52264179517,5260.293752435637,5586.661177215599,1726.1503688840432,1120.9494686485323,18520.509872664
2028-09-06,109123.69287527453,48436.08757072438,13886.035836122415,8945.242523492097,6532.779243655111,3284.354277899677,1238.8166682997944,26800.376755081044
2028-09-07,80243.02120080123,38980.25312963892,8922.611642027565,5845.713360047511,5607.79380842458,2388.132550379063,1003.7116938245679,17494.805016459024
2028-09-08,111640.41870765213,59219.97282935945,13641.994172826919,7815.641310963472,8914.592012988462,2597.5689302887167,1878.1071203429547,17572.54233088215
2028-09-09,84966.74471609913,46343.09204255532,10553.774868940505,6766.972483510204,4313.371331600794,2539.689243602244,1177.578344386433,13272.266401503628
2028-09-10,88713.47143970447,35498.10758076028,12560.230891554278,6614.776408450176,6830.532783414805,2504.667142720785,1448.2912852907364,23256.865347513412
2028-09-11,77998.22214076485,45813.86924702124,11294.253188228744,5083.472542779185,3909.097870993823,2948.8468447380133,1198.2896350179801,7750.392811985861
2028-09-12,92478.96779671546,40034.614441737685,11165.078549583346,7209.0189312174225,5634.450944571364,1866.695215729068,1432.5481694050477,25136.561544471522
2028-09-13,114629.68687716969,51206.92515797635,11564.44143747093,9568.704953594333,6311.304706168284,4530.783778714651,1431.208448781845,30016.318394463276
2028-09-14,107734.42132665934,48770.800372017286,15415.577429873902,5530.509666019742,7834.47442095074,3500.0602893725027,1639.2255815889032,25043.773566836273
2028-09-15,114676.33168042052,46737.94757685621,12466.915145074423,8405.039629258403,5907.932550859863,2641.7836203347215,1173.8208691330167,37342.89228890388
2028-09-16,107832.13818900904,45786.649994692205,14136.156912274966,5702.612505170883,7182.110889463728,2257.487409200294,1543.879890736304,31223.240587470646
2028-09-17,83444.95257204447,49839.16553672085,8448.680037324813,4949.977175406516,4910.55054613158,2566.9430745853665,1312.2743689479714,11417.361832927374
2028-09-18,95038.16163508664,44006.78850142409,11402.234212012527,7415.3940651133435,5133.021323276506,2347.233823904176,1123.346909142165,23610.142800213827
2028-09-19,88297.01306323806,37354.95360126976,13182.568790109464,8238.945351483753,6459.32793585606,2297.780608360707,1109.5036284098658,19653.933147748452
2028-09-20,119958.6235605856,50550.35430893803,12599.815645547105,11292.93888537521,6780.361903314098,2987.2868128912087,1462.9326252651895,34284.933379254755
2028-09-21,82048.17030360532,44625.34291224458,9942.979424947433,4389.347417958842,4652.972771921626,2707.8723802858353,878.37321433497,14851.282181912029
2028-09-22,113405.46534083666,64744.7375383984,13082.170685618983,8046.713633894606,6606.129591732658,3523.573497384943,1528.5438671694544,15873.5965266376
2028-09-23,113394.30805163154,51185.108861660316,16471.02287903125,8975.196239077397,7665.795737740805,2444.723277052244,2244.0345374468434,24408.42651962269
2028-09-24,127444.3030257413,51510.680855530954,18284.05250980291,7309.376225361107,8894.335098111676,3890.942201416228,1725.4434478196215,35829.4726876988
2028-09-25,93854.70111055754,41729.48984461054,10500.927416200313,8284.705651676479,4742.297443551314,3362.2316015846627,1370.7822810353275,23864.2668718989
2028-09-26,110684.83239370243,45525.01891017165,11517.796069474873,9653.0193617656,6337.380623716542,2393.4368413985053,1829.7168530427268,33428.463734132514
2028-09-27,134224.77754808264,56465.543492986144,17631.353326544027,12773.776208146832,8446.647841353571,5072.995874169391,2212.692439391879,31621.768365490818
2028-09-28,90735.37484599455,44124.76013909106,10599.564542561093,4575.26781666667,5440.4303381371365,2864.164909191308,1769.2445192231291,21361.942581124167
2028-09-29,76974.3962870146,34329.324073279466,10284.104139742853,4682.676757648813,5890.4748939577585,3002.962818095218,1429.8487827162992,17355.0048215742
2028-09-30,71799.84949138355,36128.90708131843,7295.294631706806,6559.586553773487,5286.713524189986,1648.727332546408,1288.0538932911404,13592.566474557287
2028-10-01,110690.68043291997,49888.15137987462,11807.370648843367,9245.882127184776,7612.94043667499,4413.381325313442,2160.269455728131,25562.68505930064
2028-10-02,71752.74687912125,42198.325730930825,9637.729342061764,6796.383783140168,4315.301501239329,2359.6218950425896,883.107971721581,5562.276654984991
2028-10-03,94415.21420593116,54873.06444043836,10444.07246616508,4990.6921768313705,6705.384596101226,2959.9060122111823,1526.7451816781604,12915.349332505779
2028-10-04,106559.69780558441,54703.61657508889,15225.18395911019,8508.599879657591,8024.919241463769,3229.354776726867,2010.9911716158895,14857.032201921218
2028-10-05,102777.63305244871,48396.425019672206,10578.854943109349,8063.144655831177,6972.939400201982,2104.175470616656,1669.250756579866,24992.84280643749
2028-10-06,106381.67296276259,50662.07777618422,11784.33398737939,5508.838852858309,7822.653344826344,4126.841242823689,2103.6129823949877,24373.314776295636
2028-10-07,103334.34783701281,49845.436551589395,15492.713386359783,7819.940837733631,7488.965571282049,3397.6219340008447,1137.0423008220282,18152.62725522509
2028-10-08,119182.9871997009,65016.21028723558,14499.063899524992,9591.371933025466,8003.390179113408,2602.0661065786703,1715.4370889054105,17755.44770531736
2028-10-09,85715.25428891805,42028.57198510496,11584.269459247162,5105.599867969298,5088.52862888355,1750.2234978723595,1694.901644728632,18463.159205112097
2028-10-10,89845.07292312203,51332.622073097766,9805.076039558113,5720.119462550196,6502.399217267729,1888.1546538729895,1239.4739012927269,13357.22757548251
2028-10-11,88410.10832093764,52057.54778624225,11536.938878174993,7251.164328507278,4968.9920905484505,2845.7370755260504,1537.9436755290712,8211.784486409553
2028-10-12,112452.87717793915,52536.77317604013,15327.923544019039,8255.73330603549,8252.315077518906,3630.013544288826,1158.7177087878954,23291.40082124887
2028-10-13,113505.97882592595,58130.82671653867,13135.346801188223,10544.782943711589,8414.924735380271,3404.424077337559,1923.7414564662174,17951.93209530342
2028-10-14,106768.37978977762,44737.1584011191,15101.83806188228,7166.19631080707,7971.791291814599,2790.425388715495,2065.5696172996104,26935.40071813947
2028-10-15,117752.40500334892,51822.10450198357,15327.934054655312,7457.611054796553,7558.230038583666,3607.327809880465,1628.1699049436927,30351.027638505664
2028-10-16,82329.38698935429,39739.831418607886,9834.751641188332,8170.639806231959,4591.874058001087,2496.72398807168,840.82989588851,16654.73618136483
2028-10-17,125008.36167326705,55158.75740679872,15986.334266896096,11945.397577956961,6624.406599595934,2548.709380088115,1284.9732059536784,31459.78323597755
2028-10-18,122848.57932568387,70676.27392755718,15827.570468477426,6320.514842978019,8882.055172730354,3150.9904594927275,2324.3237515769133,15666.850702871248
2028-10-19,111034.3299586862,47928.77366011268,12022.438011307542,9830.583266961838,8503.879667920071,2338.7945742423017,1912.5842179447798,28497.276560196973
2028-10-20,126726.9836315659,62239.69774752727,15224.55128535823,7035.468835405247,8810.712642991894,4816.017601682985,1402.4702729915864,27198.065245608697
